+0,10,23,0,0,0,0,10
+0,10,24,0,0,0,0,11
+0,10,25,0,0,0,0,12
+0,10,26,0,0,0,0,13
+0,10,27,0,0,0,0,14
+0,10,28,0,0,0,0,15
+0,10,29,0,0,0,0,16
+0,11,01,0,0,0,1,18
+0,11,02,0,0,0,1,19
+0,11,03,0,0,0,1,20
+0,11,04,0,0,0,1,21
+0,11,05,0,0,0,1,22
+0,11,06,0,0,0,1,23
+0,11,07,0,0,0,1,24
+0,11,08,0,0,0,1,25
+0,11,09,0,0,0,1,26
+0,11,10,0,0,0,1,0
+0,11,11,0,0,0,1,1
+0,11,12,0,0,0,1,2
+0,11,13,0,0,0,1,3
+0,11,14,0,0,0,1,4
+0,11,15,0,0,0,1,5
+0,11,16,1,0,0,1,6
+0,11,17,0,0,0,1,7
+0,11,18,0,1,0,1,8
+0,11,19,0,0,0,1,9
+0,11,20,1,0,0,1,10
+0,11,21,0,0,0,0,11
+0,11,22,0,0,0,0,12
+0,11,23,0,0,0,0,13
+0,11,24,0,0,0,0,14
