+0,03,16,1,0,0,1,14
+0,03,17,0,0,0,1,15
+0,03,18,0,1,0,1,16
+0,03,19,0,0,0,1,17
+0,03,20,0,0,0,1,18
+0,03,21,0,0,0,1,19
+0,03,22,0,0,0,1,20
+0,03,23,0,0,0,1,21
+0,03,24,0,0,0,1,22
+0,03,25,0,0,0,1,23
+0,03,26,0,0,0,1,24
+0,03,27,0,0,0,1,25
+0,03,28,0,0,0,1,26
+0,03,29,0,0,0,1,0
+0,04,01,0,0,0,1,1
+0,04,02,0,0,0,1,2
+0,04,03,0,0,0,1,3
+0,04,04,0,0,0,1,4
+0,04,05,0,0,0,1,5
+0,04,06,1,0,0,1,6
+0,04,07,0,0,0,1,7
+0,04,08,0,1,0,1,8
+0,04,09,0,0,0,1,9
+0,04,10,1,0,0,1,10
+0,04,11,0,0,0,0,11
+0,04,12,0,0,0,0,12
+0,04,13,0,0,0,0,13
+0,04,14,0,0,0,0,14
+0,04,15,0,0,0,0,15
+0,04,16,0,0,0,0,16
+0,04,17,0,0,0,0,17
