+0,04,03,0,0,0,0,3
+0,04,04,0,0,0,0,4
+0,04,05,0,0,0,0,5
+0,04,06,0,0,0,0,6
+0,04,07,0,0,0,0,7
+0,04,08,0,0,0,0,8
+0,04,09,0,0,0,0,9
+0,04,10,0,0,0,0,10
+0,04,11,0,0,0,0,11
+0,04,12,0,1,0,0,12
+0,04,13,0,0,0,0,13
+0,04,14,0,0,0,0,14
+0,04,15,0,0,0,0,15
+0,04,16,0,0,0,0,16
+0,04,17,0,0,0,0,17
+0,04,18,0,0,0,0,18
+0,04,19,0,0,0,0,19
+0,04,20,0,0,0,0,20
+0,04,21,0,0,0,0,21
+0,04,22,0,0,0,0,22
+0,04,23,0,0,0,0,23
+0,04,24,0,0,0,0,24
+0,04,25,0,0,0,0,25
+0,04,26,0,0,0,0,26
+0,04,27,0,0,0,0,0
+0,04,28,1,0,0,0,1
+0,04,29,0,0,0,0,2
+0,05,01,0,0,1,0,3
+0,05,02,0,1,0,0,4
+0,05,03,0,0,0,0,5
+0,05,04,0,0,1,0,6
