+0,02,25,0,0,0,0,21
+0,02,26,0,0,0,0,22
+0,02,27,0,0,0,0,23
+0,02,28,0,0,0,0,24
+0,02,29,0,0,0,0,25
+0,03,01,0,0,0,0,26
+0,03,02,0,0,0,0,0
+0,03,03,0,0,0,0,1
+0,03,04,0,0,0,0,2
+0,03,05,0,0,0,0,3
+0,03,06,0,0,0,0,4
+0,03,07,0,0,0,0,5
+0,03,08,0,0,0,0,6
+0,03,09,0,0,0,0,7
+0,03,10,0,0,0,0,8
+0,03,11,0,0,0,0,9
+0,03,12,0,0,0,0,10
+0,03,13,0,0,0,1,11
+0,03,14,0,0,0,1,12
+0,03,15,0,0,1,1,13
+0,03,16,1,0,0,1,14
+0,03,17,0,0,0,1,15
+0,03,18,0,1,0,1,16
+0,03,19,0,0,0,1,17
+0,03,20,0,0,0,1,18
+0,03,21,0,0,0,1,19
+0,03,22,0,0,0,1,20
+0,03,23,0,0,0,1,21
+0,03,24,0,0,0,1,22
+0,03,25,0,0,0,1,23
