1965,0,11,1
1965,0,12,1
1966,0,1,0
1966,0,2,1
1966,0,3,1
1966,1,3,0
1966,0,4,1
1966,0,5,0
1966,0,6,0
1966,0,7,1
1966,0,8,0
1966,0,9,0
1966,0,10,1
1966,0,11,1
1966,0,12,0
1967,0,1,1
1967,0,2,1
1967,0,3,0
1967,0,4,1
1967,0,5,1
1967,0,6,0
1967,0,7,0
1967,0,8,1
1967,0,9,0
1967,0,10,1
1967,0,11,0
1967,0,12,1
1968,0,1,0
1968,0,2,1
1968,0,3,1
1968,0,4,0
1968,0,5,1
1968,0,6,0
1968,0,7,1
1968,1,7,0
1968,0,8,1
1968,0,9,0
1968,0,10,1
1968,0,11,0
1968,0,12,1
1969,0,1,0
1969,0,2,1
1969,0,3,0
1969,0,4,1
1969,0,5,0
1969,0,6,1
1969,0,7,1
1969,0,8,0
1969,0,9,1
1969,0,10,0
1969,0,11,1
1969,0,12,0
1970,0,1,1
1970,0,2,0
1970,0,3,0
1970,0,4,1
1970,0,5,1
1970,0,6,0
1970,0,7,1
1970,0,8,0
1970,0,9,1
1970,0,10,1
1970,0,11,0
1970,0,12,1
1971,0,1,0
1971,0,2,1
1971,0,3,0
1971,0,4,0
1971,0,5,1
1971,1,5,0
1971,0,6,1
1971,0,7,0
1971,0,8,1
1971,0,9,1
1971,0,10,1
1971,0,11,0
1971,0,12,1
1972,0,1,0
1972,0,2,1
1972,0,3,0
1972,0,4,0
1972,0,5,1
1972,0,6,0
1972,0,7,1
1972,0,8,0
1972,0,9,1
1972,0,10,1
1972,0,11,1
1972,0,12,0
1973,0,1,1
1973,0,2,0
1973,0,3,1
1973,0,4,0
1973,0,5,0
1973,0,6,1
1973,0,7,0
1973,0,8,0
1973,0,9,1
1973,0,10,1
1973,0,11,1
1973,0,12,0
1974,0,1,1
1974,0,2,1
1974,0,3,0
1974,0,4,1
1974,1,4,0
1974,0,5,0
1974,0,6,1
1974,0,7,0
1974,0,8,0
1974,0,9,1
1974,0,10,1
1974,0,11,0
1974,0,12,1
1975,0,1,1
1975,0,2,1
1975,0,3,0
1975,0,4,1
1975,0,5,0
1975,0,6,0
1975,0,7,1
1975,0,8,0
1975,0,9,0
1975,0,10,1
1975,0,11,0
1975,0,12,1
1976,0,1,1
1976,0,2,1
1976,0,3,0
1976,0,4,1
1976,0,5,0
1976,0,6,1
1976,0,7,0
1976,0,8,1
1976,1,8,0
1976,0,9,1
1976,0,10,0
1976,0,11,0
1976,0,12,1
1977,0,1,1
1977,0,2,0
1977,0,3,1
1977,0,4,1
1977,0,5,0
1977,0,6,1
1977,0,7,0
1977,0,8,1
1977,0,9,0
1977,0,10,1
1977,0,11,0
1977,0,12,0
1978,0,1,1
1978,0,2,1
1978,0,3,0
1978,0,4,1
1978,0,5,0
1978,0,6,1
1978,0,7,1
1978,0,8,0
1978,0,9,1
1978,0,10,0
1978,0,11,1
1978,0,12,0
1979,0,1,1
1979,0,2,0
1979,0,3,0
1979,0,4,1
1979,0,5,0
1979,0,6,1
1979,1,6,1
1979,0,7,0
1979,0,8,1
1979,0,9,1
1979,0,10,0
1979,0,11,1
1979,0,12,0
1980,0,1,1
1980,0,2,0
1980,0,3,0
1980,0,4,1
1980,0,5,0
1980,0,6,1
1980,0,7,0
1980,0,8,1
1980,0,9,1
1980,0,10,0
1980,0,11,1
1980,0,12,1
1981,0,1,0
1981,0,2,1
1981,0,3,0
1981,0,4,0
1981,0,5,1
1981,0,6,0
1981,0,7,0
1981,0,8,1
1981,0,9,1
1981,0,10,0
1981,0,11,1
1981,0,12,1
1982,0,1,1
1982,0,2,0
1982,0,3,1
1982,0,4,0
1982,1,4,0
1982,0,5,1
1982,0,6,0
1982,0,7,0
1982,0,8,1
1982,0,9,1
1982,0,10,0
1982,0,11,1
1982,0,12,1
1983,0,1,1
1983,0,2,0
1983,0,3,1
1983,0,4,0
1983,0,5,0
1983,0,6,1
1983,0,7,0
1983,0,8,0
1983,0,9,1
1983,0,10,0
1983,0,11,1
1983,0,12,1
1984,0,1,1
1984,0,2,0
1984,0,3,1
1984,0,4,1
1984,0,5,0
1984,0,6,0
1984,0,7,1
1984,0,8,0
1984,0,9,0
1984,0,10,1
1984,1,10,0
1984,0,11,1
1984,0,12,1
1985,0,1,0
1985,0,2,1
1985,0,3,1
1985,0,4,0
1985,0,5,1
1985,0,6,0
1985,0,7,1
1985,0,8,0
1985,0,9,0
1985,0,10,1
1985,0,11,0
1985,0,12,1
1986,0,1,0
1986,0,2,1
1986,0,3,1
1986,0,4,0
1986,0,5,1
1986,0,6,1
1986,0,7,0
1986,0,8,1
1986,0,9,0
1986,0,10,1
1986,0,11,0
1986,0,12,0
1987,0,1,1
1987,0,2,0
1987,0,3,1
1987,0,4,1
1987,0,5,0
1987,0,6,1
1987,1,6,0
1987,0,7,1
1987,0,8,1
1987,0,9,0
1987,0,10,1
1987,0,11,0
1987,0,12,1
1988,0,1,0
1988,0,2,0
1988,0,3,1
1988,0,4,0
1988,0,5,1
1988,0,6,0
1988,0,7,1
1988,0,8,1
1988,0,9,0
1988,0,10,1
1988,0,11,1
1988,0,12,0
1989,0,1,1
1989,0,2,0
1989,0,3,0
1989,0,4,1
1989,0,5,0
1989,0,6,1
1989,0,7,0
1989,0,8,1
1989,0,9,1
1989,0,10,0
1989,0,11,1
1989,0,12,1
1990,0,1,0
1990,0,2,1
1990,0,3,0
1990,0,4,0
1990,0,5,1
1990,1,5,0
1990,0,6,0
1990,0,7,1
1990,0,8,1
1990,0,9,0
1990,0,10,1
1990,0,11,1
1990,0,12,1
1991,0,1,0
1991,0,2,1
1991,0,3,0
1991,0,4,0
1991,0,5,1
1991,0,6,0
1991,0,7,0
1991,0,8,1
1991,0,9,0
1991,0,10,1
1991,0,11,1
1991,0,12,1
1992,0,1,0
1992,0,2,1
1992,0,3,1
1992,0,4,0
1992,0,5,0
1992,0,6,1
1992,0,7,0
1992,0,8,0
1992,0,9,1
1992,0,10,0
1992,0,11,1
1992,0,12,1
1993,0,1,0
1993,0,2,1
1993,0,3,1
1993,1,3,0
1993,0,4,1
1993,0,5,0
1993,0,6,1
1993,0,7,0
1993,0,8,0
1993,0,9,1
1993,0,10,0
1993,0,11,1
1993,0,12,0
1994,0,1,1
1994,0,2,1
1994,0,3,1
1994,0,4,0
1994,0,5,1
1994,0,6,0
1994,0,7,1
1994,0,8,0
1994,0,9,0
1994,0,10,1
1994,0,11,0
1994,0,12,1
1995,0,1,0
1995,0,2,1
1995,0,3,1
1995,0,4,0
1995,0,5,1
1995,0,6,1
1995,0,7,0
1995,0,8,1
1995,1,8,0
1995,0,9,1
1995,0,10,0
1995,0,11,0
1995,0,12,1
1996,0,1,0
1996,0,2,1
1996,0,3,0
1996,0,4,1
1996,0,5,1
1996,0,6,0
1996,0,7,1
1996,0,8,0
1996,0,9,1
1996,0,10,1
1996,0,11,0
1996,0,12,1
1997,0,1,0
1997,0,2,0
1997,0,3,1
1997,0,4,0
1997,0,5,1
1997,0,6,0
1997,0,7,1
1997,0,8,1
1997,0,9,0
1997,0,10,1
1997,0,11,1
1997,0,12,0
1998,0,1,1
1998,0,2,0
1998,0,3,0
1998,0,4,1
1998,0,5,0
1998,1,5,0
1998,0,6,1
1998,0,7,1
1998,0,8,0
1998,0,9,1
1998,0,10,1
1998,0,11,1
1998,0,12,0
1999,0,1,1
1999,0,2,0
1999,0,3,0
1999,0,4,1
1999,0,5,0
1999,0,6,0
1999,0,7,1
1999,0,8,0
1999,0,9,1
1999,0,10,1
1999,0,11,1
1999,0,12,0
2000,0,1,1
2000,0,2,1
2000,0,3,0
2000,0,4,0
2000,0,5,1
2000,0,6,0
2000,0,7,0
2000,0,8,1
2000,0,9,0
2000,0,10,1
2000,0,11,1
2000,0,12,0
2001,0,1,1
2001,0,2,1
2001,0,3,1
2001,0,4,0
2001,1,4,0
2001,0,5,1
2001,0,6,0
2001,0,7,0
2001,0,8,1
2001,0,9,0
2001,0,10,1
2001,0,11,0
2001,0,12,1
2002,0,1,1
2002,0,2,1
2002,0,3,0
2002,0,4,1
2002,0,5,0
2002,0,6,1
2002,0,7,0
2002,0,8,0
2002,0,9,1
2002,0,10,0
2002,0,11,1
2002,0,12,0
2003,0,1,1
2003,0,2,1
2003,0,3,0
2003,0,4,1
2003,0,5,1
2003,0,6,0
2003,0,7,1
2003,0,8,0
2003,0,9,0
2003,0,10,1
2003,0,11,0
2003,0,12,1
2004,0,1,0
2004,0,2,1
2004,1,2,0
2004,0,3,1
2004,0,4,1
2004,0,5,0
2004,0,6,1
2004,0,7,0
2004,0,8,1
2004,0,9,0
2004,0,10,1
2004,0,11,0
2004,0,12,1
2005,0,1,0
2005,0,2,1
2005,0,3,0
2005,0,4,1
2005,0,5,0
2005,0,6,1
2005,0,7,1
2005,0,8,0
2005,0,9,1
2005,0,10,1
2005,0,11,0
2005,0,12,0
2006,0,1,1
2006,0,2,0
2006,0,3,1
2006,0,4,0
2006,0,5,1
2006,0,6,0
2006,0,7,1
2006,1,7,0
2006,0,8,1
2006,0,9,1
2006,0,10,0
2006,0,11,1
2006,0,12,1
2007,0,1,0
2007,0,2,0
2007,0,3,1
2007,0,4,0
2007,0,5,0
2007,0,6,1
2007,0,7,0
2007,0,8,1
2007,0,9,1
2007,0,10,1
2007,0,11,0
2007,0,12,1
2008,0,1,1
2008,0,2,0
2008,0,3,0
2008,0,4,1
2008,0,5,0
2008,0,6,0
2008,0,7,1
2008,0,8,0
2008,0,9,1
2008,0,10,1
2008,0,11,0
2008,0,12,1
2009,0,1,1
2009,0,2,1
2009,0,3,0
2009,0,4,0
2009,0,5,1
2009,1,5,0
2009,0,6,0
2009,0,7,1
2009,0,8,0
2009,0,9,1
2009,0,10,0
2009,0,11,1
2009,0,12,1
2010,0,1,1
2010,0,2,0
2010,0,3,1
2010,0,4,0
2010,0,5,1
2010,0,6,0
2010,0,7,0
2010,0,8,1
2010,0,9,0
2010,0,10,1
2010,0,11,0
2010,0,12,1
2011,0,1,1
2011,0,2,0
2011,0,3,1
2011,0,4,1
2011,0,5,0
2011,0,6,1
2011,0,7,0
2011,0,8,0
2011,0,9,1
2011,0,10,0
2011,0,11,1
2011,0,12,0
2012,0,1,1
2012,0,2,0
2012,0,3,1
2012,1,3,1
2012,0,4,1
2012,0,5,0
2012,0,6,1
2012,0,7,0
2012,0,8,0
2012,0,9,1
2012,0,10,0
2012,0,11,1
2012,0,12,0
2013,0,1,1
2013,0,2,0
2013,0,3,1
2013,0,4,1
2013,0,5,0
2013,0,6,1
2013,0,7,0
2013,0,8,1
2013,0,9,0
2013,0,10,1
2013,0,11,0
2013,0,12,1
2014,0,1,0
2014,0,2,1
2014,0,3,0
2014,0,4,1
2014,0,5,0
2014,0,6,1
2014,0,7,0
2014,0,8,1
2014,0,9,1
2014,1,9,0
2014,0,10,1
2014,0,11,0
2014,0,12,1
2015,0,1,0
2015,0,2,1
2015,0,3,0
2015,0,4,0
2015,0,5,1
2015,0,6,0
2015,0,7,1
2015,0,8,1
2015,0,9,1
2015,0,10,0
2015,0,11,1
2015,0,12,0
2016,0,1,1
2016,0,2,0
2016,0,3,1
2016,0,4,0
2016,0,5,0
2016,0,6,1
2016,0,7,0
2016,0,8,1
2016,0,9,1
2016,0,10,0
2016,0,11,1
2016,0,12,1
2017,0,1,0
2017,0,2,1
2017,0,3,0
2017,0,4,1
2017,0,5,0
2017,1,5,0
2017,0,6,1
2017,0,7,0
2017,0,8,1
2017,0,9,0
2017,0,10,1
2017,0,11,1
2017,0,12,1
2018,0,1,0
2018,0,2,1
2018,0,3,0
2018,0,4,1
2018,0,5,0
2018,0,6,0
2018,0,7,1
2018,0,8,0
2018,0,9,1
2018,0,10,0
2018,0,11,1
2018,0,12,1
2019,0,1,1
2019,0,2,0
2019,0,3,1
2019,0,4,0
2019,0,5,1
2019,0,6,0
2019,0,7,0
2019,0,8,1
2019,0,9,0
2019,0,10,1
2019,0,11,0
2019,0,12,1
2020,0,1,1
2020,0,2,0
2020,0,3,1
2020,0,4,1
2020,1,4,0
2020,0,5,1
2020,0,6,0
2020,0,7,0
2020,0,8,1
2020,0,9,0
2020,0,10,1
2020,0,11,0
2020,0,12,1
2021,0,1,0
2021,0,2,1
2021,0,3,1
2021,0,4,0
2021,0,5,1
2021,0,6,0
2021,0,7,1
2021,0,8,0
2021,0,9,1
2021,0,10,0
2021,0,11,1
2021,0,12,0
2022,0,1,1
2022,0,2,0
2022,0,3,1
2022,0,4,0
2022,0,5,1
2022,0,6,1
2022,0,7,0
2022,0,8,1
2022,0,9,0
2022,0,10,1
2022,0,11,0
2022,0,12,1
2023,0,1,0
2023,0,2,1
2023,1,2,0
2023,0,3,1
2023,0,4,0
2023,0,5,1
2023,0,6,0
2023,0,7,1
2023,0,8,1
2023,0,9,0
2023,0,10,1
2023,0,11,0
2023,0,12,1
2024,0,1,0
2024,0,2,1
2024,0,3,0
2024,0,4,0
2024,0,5,1
2024,0,6,0
2024,0,7,1
2024,0,8,1
2024,0,9,0
2024,0,10,1
2024,0,11,1
2024,0,12,0
2025,0,1,1
2025,0,2,0
2025,0,3,1
2025,0,4,0
2025,0,5,0
2025,0,6,1
2025,1,6,0
2025,0,7,1
2025,0,8,0
2025,0,9,1
2025,0,10,1
2025,0,11,1
2025,0,12,0
2026,0,1,1
2026,0,2,0
2026,0,3,1
2026,0,4,0
2026,0,5,0
2026,0,6,1
2026,0,7,0
2026,0,8,1
2026,0,9,0
2026,0,10,1
2026,0,11,1
2026,0,12,1
2027,0,1,0
2027,0,2,1
2027,0,3,0
2027,0,4,1
2027,0,5,0
2027,0,6,0
2027,0,7,1
2027,0,8,0
2027,0,9,0
2027,0,10,1
2027,0,11,1
2027,0,12,1
2028,0,1,0
2028,0,2,1
2028,0,3,1
2028,0,4,0
2028,0,5,1
2028,1,5,0
2028,0,6,0
2028,0,7,1
2028,0,8,0
2028,0,9,0
2028,0,10,1
2028,0,11,1
2028,0,12,0
2029,0,1,1
2029,0,2,1
2029,0,3,0
2029,0,4,1
2029,0,5,1
2029,0,6,0
2029,0,7,0
2029,0,8,1
2029,0,9,0
2029,0,10,0
2029,0,11,1
2029,0,12,1
2030,0,1,0
2030,0,2,1
2030,0,3,0
2030,0,4,1
2030,0,5,1
2030,0,6,0
2030,0,7,1
2030,0,8,0
2030,0,9,1
2030,0,10,0
2030,0,11,1
2030,0,12,0
2031,0,1,1
2031,0,2,0
2031,0,3,1
2031,1,3,0
2031,0,4,1
2031,0,5,0
2031,0,6,1
2031,0,7,1
2031,0,8,0
2031,0,9,1
2031,0,10,0
2031,0,11,1
2031,0,12,0
2032,0,1,1
2032,0,2,0
2032,0,3,0
2032,0,4,1
2032,0,5,0
2032,0,6,1
2032,0,7,1
2032,0,8,0
2032,0,9,1
2032,0,10,1
2032,0,11,0
2032,0,12,1
2033,0,1,0
2033,0,2,1
2033,0,3,0
2033,0,4,0
2033,0,5,1
2033,0,6,0
2033,0,7,1
2033,0,8,0
2033,0,9,1
2033,0,10,1
2033,0,11,1
2033,1,11,0
2033,0,12,1
2034,0,1,0
2034,0,2,1
2034,0,3,0
2034,0,4,0
2034,0,5,1
2034,0,6,0
2034,0,7,1
2034,0,8,0
2034,0,9,1
2034,0,10,1
2034,0,11,1
2034,0,12,0
2035,0,1,1
2035,0,2,0
2035,0,3,1
2035,0,4,0
2035,0,5,0
2035,0,6,1
2035,0,7,0
2035,0,8,0
2035,0,9,1
2035,0,10,1
2035,0,11,0
2035,0,12,1
2036,0,1,1
2036,0,2,1
2036,0,3,0
2036,0,4,1
2036,0,5,0
2036,0,6,0
2036,1,6,1
2036,0,7,0
2036,0,8,0
2036,0,9,1
2036,0,10,1
2036,0,11,0
2036,0,12,1
2037,0,1,1
2037,0,2,1
2037,0,3,0
2037,0,4,1
2037,0,5,0
2037,0,6,0
2037,0,7,1
2037,0,8,0
2037,0,9,0
2037,0,10,1
2037,0,11,0
2037,0,12,1
2038,0,1,1
2038,0,2,1
2038,0,3,0
2038,0,4,1
2038,0,5,0
2038,0,6,1
2038,0,7,0
2038,0,8,1
2038,0,9,0
2038,0,10,0
2038,0,11,1
2038,0,12,0
2039,0,1,1
2039,0,2,1
2039,0,3,0
2039,0,4,1
2039,0,5,1
2039,1,5,0
2039,0,6,1
2039,0,7,0
2039,0,8,1
2039,0,9,0
2039,0,10,1
2039,0,11,0
2039,0,12,0
2040,0,1,1
2040,0,2,0
2040,0,3,1
2040,0,4,1
2040,0,5,0
2040,0,6,1
2040,0,7,1
2040,0,8,0
2040,0,9,1
2040,0,10,0
2040,0,11,1
2040,0,12,0
2041,0,1,1
2041,0,2,0
2041,0,3,0
2041,0,4,1
2041,0,5,0
2041,0,6,1
2041,0,7,1
2041,0,8,0
2041,0,9,1
2041,0,10,1
2041,0,11,0
2041,0,12,1
2042,0,1,0
2042,0,2,1
2042,1,2,0
2042,0,3,0
2042,0,4,1
2042,0,5,0
2042,0,6,1
2042,0,7,0
2042,0,8,1
2042,0,9,1
2042,0,10,0
2042,0,11,1
2042,0,12,1
2043,0,1,0
2043,0,2,1
2043,0,3,0
2043,0,4,0
2043,0,5,1
2043,0,6,0
2043,0,7,0
2043,0,8,1
2043,0,9,1
2043,0,10,0
2043,0,11,1
2043,0,12,1
2044,0,1,1
2044,0,2,0
2044,0,3,1
2044,0,4,0
2044,0,5,0
2044,0,6,1
2044,0,7,0
2044,1,7,0
2044,0,8,1
2044,0,9,0
2044,0,10,1
2044,0,11,1
2044,0,12,1
2045,0,1,1
2045,0,2,0
2045,0,3,1
2045,0,4,0
2045,0,5,0
2045,0,6,1
2045,0,7,0
2045,0,8,0
2045,0,9,1
2045,0,10,0
2045,0,11,1
2045,0,12,1
2046,0,1,1
2046,0,2,0
2046,0,3,1
2046,0,4,1
2046,0,5,0
2046,0,6,0
2046,0,7,1
2046,0,8,0
2046,0,9,0
2046,0,10,1
2046,0,11,0
2046,0,12,1
2047,0,1,1
2047,0,2,0
2047,0,3,1
2047,0,4,1
2047,0,5,0
2047,1,5,1
2047,0,6,0
2047,0,7,1
2047,0,8,0
2047,0,9,0
2047,0,10,1
2047,0,11,0
2047,0,12,1
2048,0,1,0
2048,0,2,1
2048,0,3,1
2048,0,4,0
2048,0,5,1
2048,0,6,1
2048,0,7,0
2048,0,8,1
2048,0,9,0
2048,0,10,1
2048,0,11,0
2048,0,12,0
2049,0,1,1
2049,0,2,0
2049,0,3,1
2049,0,4,0
2049,0,5,1
2049,0,6,1
2049,0,7,0
2049,0,8,1
2049,0,9,1
2049,0,10,0
2049,0,11,1
2049,0,12,0
2050,0,1,1
2050,0,2,0
2050,0,3,0
2050,1,3,1
2050,0,4,0
2050,0,5,1
2050,0,6,0
2050,0,7,1
2050,0,8,1
2050,0,9,0
2050,0,10,1
2050,0,11,1
2050,0,12,0
2051,0,1,1
2051,0,2,0
2051,0,3,0
2051,0,4,1
2051,0,5,0
2051,0,6,1
2051,0,7,0
2051,0,8,1
2051,0,9,1
2051,0,10,0
2051,0,11,1
2051,0,12,1
2052,0,1,0
2052,0,2,1
2052,0,3,0
2052,0,4,0
2052,0,5,1
2052,0,6,0
2052,0,7,0
2052,0,8,1
2052,1,8,1
2052,0,9,0
2052,0,10,1
2052,0,11,1
2052,0,12,1
2053,0,1,0
2053,0,2,1
2053,0,3,0
2053,0,4,0
2053,0,5,1
2053,0,6,0
2053,0,7,0
2053,0,8,1
2053,0,9,0
2053,0,10,1
2053,0,11,1
2053,0,12,1
2054,0,1,0
2054,0,2,1
2054,0,3,1
2054,0,4,0
2054,0,5,0
2054,0,6,1
2054,0,7,0
2054,0,8,0
2054,0,9,1
2054,0,10,0
2054,0,11,1
2054,0,12,1
2055,0,1,0
2055,0,2,1
2055,0,3,1
2055,0,4,0
2055,0,5,1
2055,0,6,0
2055,1,6,1
2055,0,7,0
2055,0,8,0
2055,0,9,1
2055,0,10,0
2055,0,11,1
2055,0,12,0
2056,0,1,1
2056,0,2,1
2056,0,3,1
2056,0,4,0
2056,0,5,1
2056,0,6,0
2056,0,7,1
2056,0,8,0
2056,0,9,0
2056,0,10,1
2056,0,11,0
2056,0,12,1
2057,0,1,0
2057,0,2,1
2057,0,3,1
2057,0,4,0
2057,0,5,1
2057,0,6,0
2057,0,7,1
2057,0,8,1
2057,0,9,0
2057,0,10,0
2057,0,11,1
2057,0,12,0
2058,0,1,1
2058,0,2,0
2058,0,3,1
2058,0,4,0
2058,1,4,1
2058,0,5,1
2058,0,6,0
2058,0,7,1
2058,0,8,0
2058,0,9,1
2058,0,10,1
2058,0,11,0
2058,0,12,0
2059,0,1,1
2059,0,2,0
2059,0,3,1
2059,0,4,0
2059,0,5,1
2059,0,6,0
2059,0,7,1
2059,0,8,0
2059,0,9,1
2059,0,10,1
2059,0,11,1
2059,0,12,0
2060,0,1,1
2060,0,2,0
2060,0,3,0
2060,0,4,1
2060,0,5,0
2060,0,6,0
2060,0,7,1
2060,0,8,1
2060,0,9,0
2060,0,10,1
2060,0,11,1
2060,0,12,1
2061,0,1,0
2061,0,2,1
2061,0,3,0
2061,1,3,0
2061,0,4,1
2061,0,5,0
2061,0,6,0
2061,0,7,1
2061,0,8,0
2061,0,9,1
2061,0,10,1
2061,0,11,1
2061,0,12,0
2062,0,1,1
2062,0,2,1
2062,0,3,0
2062,0,4,0
2062,0,5,1
2062,0,6,0
2062,0,7,0
2062,0,8,1
2062,0,9,0
2062,0,10,1
2062,0,11,1
2062,0,12,0
2063,0,1,1
2063,0,2,1
2063,0,3,0
2063,0,4,1
2063,0,5,0
2063,0,6,1
2063,0,7,0
2063,1,7,0
2063,0,8,1
2063,0,9,0
2063,0,10,1
2063,0,11,0
2063,0,12,1
2064,0,1,1
2064,0,2,1
2064,0,3,0
2064,0,4,1
2064,0,5,0
2064,0,6,1
2064,0,7,0
2064,0,8,0
2064,0,9,1
2064,0,10,0
2064,0,11,1
2064,0,12,0
