+0,05,16,0,0,0,0,18
+0,05,17,0,0,0,0,19
+0,05,18,0,0,0,0,20
+0,05,19,0,0,0,0,21
+0,05,20,0,0,0,0,22
+0,05,21,0,0,0,0,23
+0,05,22,0,0,0,0,24
+0,05,23,0,0,0,0,25
+0,05,24,0,0,0,0,26
+0,05,25,0,1,0,0,0
+0,05,26,0,0,0,0,1
+0,05,27,0,0,0,0,2
+0,05,28,0,0,0,0,3
+0,05,29,0,0,0,0,4
+0,05,30,0,0,1,0,5
+0,06,01,0,0,0,1,5
+0,06,02,1,0,0,1,6
+0,06,03,0,0,0,1,7
+0,06,04,0,1,0,1,8
+0,06,05,0,0,0,1,9
+0,06,06,1,0,0,1,10
+0,06,07,0,0,0,0,11
+0,06,08,0,0,0,0,12
+0,06,09,0,0,0,0,13
+0,06,10,0,0,0,0,14
+0,06,11,0,0,0,0,15
+0,06,12,0,0,0,0,16
+0,06,13,0,0,0,0,17
+0,06,14,0,0,0,0,18
+0,06,15,0,0,0,0,19
+0,06,16,0,0,0,0,20
